mx_center 	 my_center 	 mz_center 	 Acc_X 	 Acc_Y 	 Acc_Z 	 Gcc_X 	 Gcc_Y 	 Gcc_Z 	 Mcc_X 	 Mcc_Y 	 Mcc_Z 	 heading 	 tiltheading 	 temper 	 pres 	 atm 	 alt
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	1.48 	0.21 	0.03 	21.97 	-0.59 	-2.64 	358.47 	358.68 	16.52 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.17 	-0.42 	-0.11 	0.43 	21.68 	-1.17 	-2.34 	356.91 	357.04 	16.54 	755.00 	0.01 	26877.80 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.18 	1.34 	0.14 	0.34 	21.09 	-0.59 	-2.64 	358.41 	358.65 	16.55 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	-0.72 	-0.04 	0.47 	21.39 	-0.88 	-2.34 	357.65 	357.79 	16.58 	755.00 	0.01 	26877.80 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.11 	1.17 	0.05 	0.25 	21.39 	-0.59 	-2.93 	358.43 	358.61 	16.58 	753.00 	0.01 	26886.61 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.17 	0.95 	0.45 	0.17 	21.68 	-0.29 	-2.93 	359.23 	359.40 	16.60 	754.00 	0.01 	26882.20 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.15 	0.37 	0.47 	0.08 	21.97 	-0.59 	-2.05 	358.47 	358.56 	16.61 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.14 	1.28 	0.09 	0.22 	21.39 	-0.29 	-2.05 	359.22 	359.36 	16.62 	755.00 	0.01 	26877.80 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.44 	0.27 	0.18 	21.39 	-0.59 	-2.34 	358.43 	358.62 	16.64 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.05 	0.06 	1.16 	-0.09 	-0.13 	0.24 	21.97 	-0.59 	-2.64 	358.47 	358.73 	16.65 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.18 	0.27 	0.04 	-0.09 	21.39 	-0.59 	-2.64 	358.43 	358.70 	16.67 	753.00 	0.01 	26886.61 	
0.00 	0.00 	0.00 	0.04 	0.06 	1.12 	-0.21 	-0.02 	0.09 	21.68 	-0.88 	-2.34 	357.68 	357.91 	16.69 	753.00 	0.01 	26886.61 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.13 	0.11 	0.29 	0.18 	21.39 	-0.59 	-2.64 	358.43 	358.56 	16.70 	753.00 	0.01 	26886.61 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.50 	-0.05 	0.05 	21.97 	-0.29 	-2.34 	359.24 	359.42 	16.71 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.14 	0.51 	0.06 	0.33 	21.39 	-1.17 	-2.64 	356.86 	357.03 	16.72 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.15 	0.28 	0.18 	0.34 	21.68 	-0.88 	-2.93 	357.68 	357.90 	16.74 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.15 	-0.89 	0.31 	0.45 	21.68 	-0.88 	-3.22 	357.68 	357.87 	16.75 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.14 	3.04 	0.18 	0.04 	21.68 	-0.29 	-2.64 	359.23 	359.38 	16.76 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.12 	1.14 	0.32 	0.16 	21.39 	-0.59 	-2.64 	358.43 	358.58 	16.78 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.15 	2.48 	0.35 	0.16 	21.39 	-0.88 	-1.76 	357.65 	357.76 	16.79 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.02 	0.07 	1.16 	0.34 	-0.29 	0.09 	21.39 	-0.59 	-2.64 	358.43 	358.82 	16.81 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.05 	0.01 	0.02 	21.09 	-0.29 	-2.93 	359.20 	359.44 	16.83 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.15 	0.35 	0.37 	0.34 	21.68 	-0.59 	-2.64 	358.45 	358.71 	16.82 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.04 	0.07 	1.14 	0.34 	0.43 	0.14 	21.09 	-0.59 	-2.34 	358.41 	358.70 	16.84 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.04 	0.06 	1.12 	-0.45 	-0.12 	0.08 	21.39 	-0.29 	-1.76 	359.22 	359.38 	16.87 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.05 	0.01 	1.15 	1.11 	0.14 	0.11 	21.68 	-0.29 	-2.64 	359.23 	359.28 	16.88 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.02 	0.07 	1.16 	-0.16 	0.34 	0.45 	21.68 	-0.59 	-2.34 	358.45 	358.81 	16.90 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.13 	0.17 	-0.02 	0.23 	21.97 	-0.29 	-2.34 	359.24 	359.45 	16.91 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.00 	0.03 	1.15 	1.16 	0.35 	0.24 	21.97 	-0.88 	-2.64 	357.71 	357.93 	16.92 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.17 	0.29 	0.31 	0.24 	21.68 	-0.29 	-2.34 	359.23 	359.37 	16.94 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.12 	-0.60 	-0.15 	0.02 	21.09 	-0.88 	-2.34 	357.61 	357.78 	16.95 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	0.50 	-0.18 	0.11 	21.97 	-0.29 	-2.34 	359.24 	359.36 	16.97 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.14 	0.25 	-0.11 	0.23 	21.39 	-0.29 	-2.34 	359.22 	359.33 	16.99 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.16 	0.90 	0.14 	0.24 	21.39 	-0.59 	-2.64 	358.43 	358.65 	16.99 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.14 	0.67 	0.21 	-0.06 	21.68 	-0.59 	-2.34 	358.45 	358.70 	17.00 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.13 	0.25 	-0.03 	0.11 	21.68 	-0.59 	-2.05 	358.45 	358.51 	17.03 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.15 	2.21 	0.21 	0.35 	21.97 	0.00 	-3.22 	0.00 	0.35 	17.04 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.15 	-0.86 	0.33 	0.08 	21.97 	-0.59 	-2.93 	358.47 	358.86 	17.05 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.13 	0.82 	-0.12 	-0.08 	21.39 	-0.29 	-2.93 	359.22 	359.30 	17.05 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.13 	0.83 	-0.07 	0.22 	21.39 	-1.17 	-2.34 	356.86 	357.01 	17.06 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.06 	0.03 	1.14 	0.72 	-0.12 	0.01 	21.97 	-1.17 	-2.64 	356.95 	357.08 	17.08 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.12 	0.47 	0.45 	0.24 	21.09 	-0.59 	-2.05 	358.41 	358.62 	17.10 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.13 	0.00 	0.09 	0.05 	21.39 	-0.59 	-2.64 	358.43 	358.58 	17.11 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.06 	0.01 	1.13 	0.66 	0.27 	0.23 	21.39 	-0.59 	-2.05 	358.43 	358.47 	17.12 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.13 	0.92 	0.31 	0.18 	21.68 	-0.88 	-2.34 	357.68 	357.81 	17.14 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.01 	0.06 	1.13 	0.60 	0.21 	0.26 	21.68 	0.00 	-2.64 	0.00 	0.37 	17.16 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.14 	0.38 	0.31 	0.28 	21.68 	0.00 	-3.22 	0.00 	0.38 	17.17 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.13 	1.06 	0.04 	0.24 	21.39 	-0.59 	-2.34 	358.43 	358.57 	17.19 	749.00 	0.01 	26904.27 	
0.00 	0.00 	0.00 	0.02 	0.07 	1.15 	0.45 	0.14 	0.11 	21.97 	-1.17 	-2.93 	356.95 	357.39 	17.20 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.05 	0.05 	1.15 	-0.37 	-0.03 	0.02 	21.09 	-0.59 	-2.64 	358.41 	358.61 	17.21 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.12 	0.66 	0.11 	0.31 	21.09 	-0.59 	-2.64 	358.41 	358.49 	17.23 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.15 	1.76 	-0.13 	0.21 	21.97 	-0.88 	-2.64 	357.71 	357.90 	17.24 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.14 	0.49 	-0.19 	0.25 	21.39 	-0.59 	-2.64 	358.43 	358.53 	17.26 	747.00 	0.01 	26913.14 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.12 	1.45 	0.08 	0.17 	21.97 	-0.59 	-2.05 	358.47 	358.57 	17.27 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.17 	0.69 	0.37 	0.40 	21.68 	-0.88 	-2.34 	357.68 	357.84 	17.29 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.15 	-0.05 	-0.06 	-0.04 	22.27 	-0.29 	-2.64 	359.25 	359.47 	17.30 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	0.21 	-0.21 	0.18 	21.97 	-0.59 	-2.34 	358.47 	358.63 	17.31 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.12 	0.01 	-0.08 	0.31 	21.09 	-0.88 	-2.93 	357.61 	357.92 	17.33 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.17 	-0.93 	0.00 	0.47 	21.39 	-0.59 	-2.64 	358.43 	358.76 	17.34 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.13 	0.10 	-0.18 	0.38 	21.68 	-0.88 	-2.93 	357.68 	357.93 	17.35 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.05 	0.06 	1.15 	0.08 	-0.05 	-0.02 	21.39 	-0.29 	-2.34 	359.22 	359.42 	17.38 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.16 	0.60 	0.17 	0.14 	21.97 	-0.88 	-2.93 	357.71 	357.93 	17.39 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	0.63 	-0.33 	0.02 	21.09 	-0.29 	-2.34 	359.20 	359.30 	17.39 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.14 	0.50 	0.07 	0.27 	21.39 	-0.29 	-2.34 	359.22 	359.31 	17.41 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.05 	0.01 	1.14 	0.56 	0.10 	0.10 	21.97 	-0.29 	-1.17 	359.24 	359.24 	17.42 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.13 	0.23 	0.14 	0.21 	21.39 	-0.29 	-2.64 	359.22 	359.38 	17.43 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.03 	0.07 	1.15 	-0.98 	-0.25 	0.35 	22.27 	-0.59 	-2.64 	358.49 	358.85 	17.46 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.14 	2.24 	0.39 	0.28 	21.68 	0.00 	-2.64 	0.00 	0.16 	17.46 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.12 	0.72 	-0.02 	0.34 	21.39 	-0.29 	-2.34 	359.22 	359.41 	17.48 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.16 	1.16 	0.29 	0.27 	21.97 	-0.59 	-2.93 	358.47 	358.69 	17.49 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.12 	1.34 	0.00 	0.21 	21.39 	-0.29 	-1.76 	359.22 	359.39 	17.50 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.17 	-0.80 	-0.11 	0.30 	20.80 	-0.88 	-2.34 	357.58 	357.75 	17.52 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.02 	0.08 	1.14 	-0.72 	0.00 	0.39 	21.68 	-0.88 	-2.93 	357.68 	358.20 	17.53 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	0.01 	-0.34 	0.02 	21.68 	-0.29 	-2.64 	359.23 	359.34 	17.54 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.12 	2.68 	0.24 	0.40 	21.39 	-1.17 	-2.34 	356.86 	356.94 	17.55 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.15 	0.98 	0.14 	0.18 	21.39 	-0.29 	-2.64 	359.22 	359.52 	17.57 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.15 	-0.07 	-0.09 	0.15 	21.39 	-0.59 	-2.05 	358.43 	358.54 	17.58 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.13 	2.02 	0.18 	0.09 	21.09 	-0.59 	-2.93 	358.41 	358.57 	17.59 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.12 	0.11 	0.01 	-0.07 	21.39 	-0.29 	-2.34 	359.22 	359.51 	17.60 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.13 	0.44 	-0.18 	0.04 	21.68 	-0.59 	-2.34 	358.45 	358.67 	17.61 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.12 	1.33 	0.00 	0.14 	21.39 	-0.29 	-2.64 	359.22 	359.47 	17.63 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.16 	-0.03 	-0.16 	0.14 	21.68 	-0.29 	-2.93 	359.23 	359.58 	17.63 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.12 	2.33 	0.24 	0.14 	21.09 	-0.88 	-2.34 	357.61 	357.71 	17.64 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.13 	-0.02 	-0.16 	0.11 	21.68 	-0.29 	-2.34 	359.23 	359.39 	17.66 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.15 	1.63 	0.06 	-0.04 	21.39 	-0.29 	-2.64 	359.22 	359.39 	17.67 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.15 	0.11 	-0.14 	0.17 	21.39 	-0.88 	-2.93 	357.65 	357.96 	17.68 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.13 	-0.64 	-0.22 	0.20 	21.68 	-0.59 	-2.93 	358.45 	358.85 	17.70 	746.00 	0.01 	26917.57 	
0.00 	0.00 	0.00 	0.05 	0.01 	1.15 	2.23 	0.29 	0.27 	21.68 	-0.29 	-2.93 	359.23 	359.26 	17.71 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.06 	0.03 	1.13 	-0.52 	0.07 	0.14 	21.39 	0.00 	-2.34 	0.00 	0.10 	17.71 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.03 	0.02 	1.15 	2.50 	0.36 	0.12 	21.68 	-0.29 	-2.34 	359.23 	359.33 	17.73 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.17 	0.88 	0.16 	0.24 	21.68 	-0.88 	-2.05 	357.68 	357.83 	17.74 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.13 	-0.32 	0.32 	0.34 	21.39 	-0.29 	-2.05 	359.22 	359.39 	17.76 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.13 	3.18 	0.31 	0.24 	21.68 	-0.29 	-2.34 	359.23 	359.29 	17.76 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.15 	-0.48 	0.04 	0.32 	21.09 	-0.59 	-2.34 	358.41 	358.68 	17.78 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.05 	0.06 	1.13 	-0.34 	-0.42 	-0.01 	21.39 	-0.29 	-2.34 	359.22 	359.41 	17.80 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.13 	0.66 	0.40 	0.28 	21.97 	-0.59 	-1.76 	358.47 	358.56 	17.81 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.70 	-0.09 	0.14 	21.97 	-0.29 	-1.76 	359.24 	359.36 	17.83 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.16 	0.27 	-0.08 	-0.07 	21.97 	-0.29 	-3.22 	359.24 	359.47 	17.84 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.05 	0.04 	1.13 	0.71 	0.14 	0.14 	21.09 	-0.59 	-2.05 	358.41 	358.52 	17.84 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	1.14 	0.36 	0.35 	21.39 	-0.29 	-2.05 	359.22 	359.29 	17.84 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.13 	0.79 	-0.27 	0.27 	21.97 	-0.59 	-2.34 	358.47 	358.67 	17.87 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.03 	0.01 	1.13 	1.14 	-0.11 	0.47 	21.39 	-0.29 	-2.93 	359.22 	359.31 	17.88 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.01 	0.03 	1.14 	2.84 	0.26 	0.12 	21.68 	-0.29 	-3.22 	359.23 	359.49 	17.89 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.03 	0.06 	1.17 	-1.02 	-0.11 	0.39 	21.39 	-0.59 	-2.64 	358.43 	358.77 	17.90 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.05 	0.02 	1.16 	-0.43 	-0.05 	0.43 	21.68 	-0.88 	-2.34 	357.68 	357.75 	17.90 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.15 	0.69 	0.10 	0.25 	21.68 	0.00 	-2.34 	0.00 	0.10 	17.92 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.13 	-0.27 	-0.12 	0.33 	21.39 	-0.59 	-2.64 	358.43 	358.58 	17.93 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.15 	0.29 	-0.03 	0.01 	21.68 	-0.29 	-2.05 	359.23 	359.46 	17.94 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.03 	0.03 	1.15 	0.85 	0.38 	0.35 	21.68 	-0.29 	-2.64 	359.23 	359.37 	17.96 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.03 	0.05 	1.12 	1.37 	0.03 	0.19 	21.09 	-0.59 	-2.34 	358.41 	358.63 	17.96 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.16 	0.89 	0.15 	0.10 	21.97 	-0.59 	-2.64 	358.47 	358.74 	17.97 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.02 	0.04 	1.12 	-0.03 	-0.02 	-0.08 	21.68 	-0.29 	-1.76 	359.23 	359.36 	17.99 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.17 	0.25 	0.32 	0.22 	21.09 	0.00 	-2.34 	0.00 	0.17 	18.00 	745.00 	0.01 	26922.02 	
0.00 	0.00 	0.00 	0.03 	0.07 	1.13 	-1.42 	0.06 	0.17 	22.27 	-1.17 	-3.22 	356.99 	357.44 	18.01 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.05 	0.01 	1.15 	0.53 	0.14 	0.14 	21.97 	-0.29 	-2.64 	359.24 	359.30 	18.02 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.13 	2.04 	0.39 	0.30 	21.39 	-0.29 	-2.05 	359.22 	359.31 	18.03 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.04 	0.06 	1.17 	0.01 	0.02 	0.22 	21.97 	-1.17 	-2.05 	356.95 	357.14 	18.04 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.17 	1.50 	0.25 	0.25 	21.97 	-0.59 	-2.93 	358.47 	358.57 	18.05 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.15 	1.05 	0.42 	0.07 	21.39 	-0.88 	-2.93 	357.65 	358.01 	18.06 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.17 	0.23 	-0.02 	0.25 	21.97 	-0.29 	-2.64 	359.24 	359.44 	18.08 	739.00 	0.01 	26948.78 	
0.00 	0.00 	0.00 	0.02 	0.03 	1.13 	1.30 	-0.02 	0.12 	21.39 	-0.88 	-2.93 	357.65 	357.88 	18.08 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.16 	0.60 	-0.19 	0.21 	21.09 	-0.29 	-2.64 	359.20 	359.50 	18.10 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.14 	-0.26 	0.02 	0.37 	21.39 	-0.59 	-2.34 	358.43 	358.67 	18.10 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.13 	1.11 	0.04 	-0.05 	20.80 	-0.59 	-2.93 	358.39 	358.66 	18.12 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.01 	0.04 	1.16 	-0.51 	0.02 	0.16 	21.39 	-1.17 	-2.64 	356.86 	357.13 	18.14 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.02 	0.05 	1.16 	0.67 	0.18 	-0.08 	21.39 	-0.29 	-2.34 	359.22 	359.48 	18.14 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.15 	0.50 	0.27 	-0.08 	21.09 	-0.29 	-2.93 	359.20 	359.45 	18.15 	742.00 	0.01 	26935.38 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.15 	0.61 	0.29 	0.35 	21.68 	-0.88 	-2.34 	357.68 	357.86 	18.16 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	0.45 	0.15 	-0.01 	21.97 	0.00 	-2.64 	0.00 	0.11 	18.17 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.05 	0.03 	1.14 	0.11 	-0.03 	0.21 	21.97 	-0.88 	-2.34 	357.71 	357.83 	18.17 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.04 	0.02 	1.15 	1.04 	0.32 	-0.02 	21.39 	-0.88 	-2.64 	357.65 	357.78 	18.19 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.79 	0.23 	0.06 	21.39 	-0.29 	-2.93 	359.22 	359.47 	18.20 	738.00 	0.01 	26953.26 	
0.00 	0.00 	0.00 	-0.00 	0.05 	1.14 	0.57 	0.05 	0.41 	21.09 	-0.59 	-2.34 	358.41 	358.73 	18.21 	741.00 	0.01 	26939.84 	
0.00 	0.00 	0.00 	0.04 	0.03 	1.14 	0.69 	-0.03 	0.33 	20.80 	-0.88 	-2.34 	357.58 	357.72 	18.21 	740.00 	0.01 	26944.31 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.82 	0.02 	0.10 	21.68 	-0.59 	-2.93 	358.45 	358.67 	18.23 	744.00 	0.01 	26926.47 	
0.00 	0.00 	0.00 	0.04 	0.05 	1.14 	0.49 	-0.07 	0.03 	21.09 	-0.59 	-3.22 	358.41 	358.71 	18.24 	743.00 	0.01 	26930.92 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.37 	0.02 	0.26 	21.09 	-0.59 	-3.22 	358.41 	358.70 	18.24 	748.00 	0.01 	26908.70 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.61 	0.27 	0.17 	21.68 	-0.29 	-2.64 	359.23 	359.41 	18.26 	750.00 	0.01 	26899.85 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.56 	0.13 	0.21 	21.39 	0.00 	-2.93 	0.00 	0.22 	18.27 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.37 	0.04 	0.08 	21.68 	-0.59 	-2.93 	358.45 	358.70 	18.27 	751.00 	0.01 	26895.43 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.57 	-0.16 	0.52 	21.68 	-0.29 	-2.93 	359.23 	359.48 	18.29 	755.00 	0.01 	26877.80 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.14 	0.47 	0.08 	0.18 	21.39 	-1.76 	-2.93 	355.30 	355.56 	18.30 	752.00 	0.01 	26891.01 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.15 	0.50 	0.05 	0.14 	21.68 	-0.59 	-2.93 	358.45 	358.68 	18.31 	757.00 	0.01 	26869.01 	
0.00 	0.00 	0.00 	0.03 	0.04 	1.15 	0.65 	0.06 	0.18 	21.39 	-1.17 	-2.93 	356.86 	357.11 	18.32 	756.00 	0.01 	26873.40 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.50 	0.03 	0.35 	21.39 	-0.88 	-2.93 	357.65 	357.89 	18.33 	764.00 	0.01 	26838.41 	
0.00 	0.00 	0.00 	0.04 	0.04 	1.14 	0.31 	0.18 	0.19 	21.68 	-0.88 	-2.64 	357.68 	357.90 	18.33 	760.00 	0.01 	26855.87 	
